Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method
PROD00006359,USER00006359,2024-04-24,2024-05-13,Toys,404.75,5,Defective,19.0,30,Male,City26,Debit Card
PROD00006363,USER00006363,2023-12-16,2024-11-10,Electronics,212.23,1,Not as described,330.0,31,Female,City92,Gift Card
PROD00006367,USER00006367,2023-10-06,2024-06-01,Home,158.87,5,Defective,239.0,48,Female,City22,Debit Card
PROD00006377,USER00006377,2023-05-30,2024-06-22,Toys,433.0,2,Defective,389.0,35,Female,City53,Debit Card
PROD00006382,USER00006382,2023-12-10,2024-06-21,Toys,28.09,1,Changed mind,194.0,41,Female,City27,Credit Card
PROD00006386,USER00006386,2023-08-08,2023-10-14,Toys,193.53,1,Wrong item,67.0,45,Female,City15,PayPal
PROD00006401,USER00006401,2023-02-24,2023-07-26,Books,21.83,5,Changed mind,152.0,46,Female,City63,Debit Card
PROD00006404,USER00006404,2024-05-23,2024-05-28,Home,127.21,2,Defective,5.0,26,Male,City9,PayPal
PROD00006406,USER00006406,2023-03-01,2024-09-03,Clothing,463.86,1,Not as described,552.0,50,Male,City68,Debit Card
PROD00006407,USER00006407,2023-08-26,2024-07-29,Clothing,359.85,3,Changed mind,338.0,20,Female,City40,PayPal
PROD00006409,USER00006409,2023-05-06,2024-03-11,Electronics,117.62,4,Defective,310.0,47,Male,City61,Debit Card
PROD00006420,USER00006420,2024-03-30,2024-12-10,Electronics,216.32,4,Not as described,255.0,53,Male,City46,Gift Card
PROD00006423,USER00006423,2023-02-22,2023-10-10,Toys,78.86,5,Not as described,230.0,33,Male,City34,Debit Card
PROD00006424,USER00006424,2024-08-23,2024-12-02,Clothing,94.11,1,Defective,101.0,50,Female,City61,Credit Card
PROD00006426,USER00006426,2023-02-18,2024-01-21,Books,194.33,3,Changed mind,337.0,29,Male,City2,PayPal
PROD00006427,USER00006427,2023-08-07,2024-12-20,Books,364.8,2,Wrong item,501.0,66,Male,City6,Gift Card
PROD00006448,USER00006448,2023-01-17,2023-11-01,Toys,325.27,1,Wrong item,288.0,50,Female,City40,Gift Card
PROD00006451,USER00006451,2024-03-23,2024-09-18,Clothing,406.08,4,Defective,179.0,59,Female,City4,Credit Card
PROD00006454,USER00006454,2023-01-04,2024-02-08,Toys,117.75,1,Changed mind,400.0,57,Female,City70,Credit Card
PROD00006463,USER00006463,2023-06-23,2024-07-06,Toys,14.57,2,Defective,379.0,32,Male,City55,Debit Card
PROD00006465,USER00006465,2023-12-30,2024-08-12,Toys,235.17,3,Defective,226.0,65,Male,City20,Credit Card
PROD00006467,USER00006467,2023-04-17,2024-09-18,Clothing,40.52,2,Changed mind,520.0,38,Female,City5,Credit Card
PROD00006468,USER00006468,2024-03-04,2024-07-31,Books,153.65,5,Not as described,149.0,39,Male,City58,Credit Card
PROD00006473,USER00006473,2023-04-21,2024-03-11,Toys,281.89,2,Wrong item,325.0,53,Female,City35,Gift Card
PROD00006478,USER00006478,2024-04-06,2024-12-20,Books,266.74,2,Defective,258.0,25,Female,City98,Gift Card
PROD00006479,USER00006479,2024-05-13,2024-10-24,Toys,163.02,1,Not as described,164.0,34,Female,City18,PayPal
PROD00006481,USER00006481,2023-04-12,2024-09-24,Clothing,113.92,4,Changed mind,531.0,19,Male,City3,Credit Card
PROD00006484,USER00006484,2023-11-27,2024-10-03,Home,246.18,1,Defective,311.0,31,Male,City82,Gift Card
PROD00006496,USER00006496,2024-03-28,2024-10-17,Electronics,169.86,5,Changed mind,203.0,19,Male,City17,Debit Card
PROD00006497,USER00006497,2023-11-25,2024-08-17,Home,383.06,5,Wrong item,266.0,42,Male,City75,Credit Card
PROD00006500,USER00006500,2023-05-25,2024-05-03,Clothing,251.13,5,Changed mind,344.0,20,Male,City15,Credit Card
PROD00006501,USER00006501,2023-08-23,2024-09-26,Home,422.14,3,Defective,400.0,33,Female,City85,Debit Card
PROD00006502,USER00006502,2023-12-23,2024-03-29,Clothing,114.38,3,Changed mind,97.0,37,Female,City62,Credit Card
PROD00006507,USER00006507,2024-03-14,2024-06-15,Electronics,381.64,3,Defective,93.0,22,Female,City27,Debit Card
PROD00006517,USER00006517,2024-06-01,2024-08-31,Electronics,204.0,1,Defective,91.0,61,Male,City44,Gift Card
PROD00006518,USER00006518,2023-02-17,2024-12-15,Books,23.63,3,Changed mind,667.0,44,Male,City68,Debit Card
PROD00006522,USER00006522,2024-07-27,2024-08-27,Home,368.47,3,Wrong item,31.0,31,Female,City5,Debit Card
PROD00006528,USER00006528,2024-08-28,2024-09-14,Clothing,389.03,2,Changed mind,17.0,57,Female,City30,Credit Card
PROD00006529,USER00006529,2023-02-03,2024-08-18,Home,116.65,4,Defective,562.0,30,Male,City81,PayPal
PROD00006543,USER00006543,2023-03-14,2024-10-13,Books,413.93,1,Changed mind,579.0,49,Male,City53,Credit Card
PROD00006547,USER00006547,2024-03-12,2024-11-23,Toys,254.43,4,Wrong item,256.0,37,Female,City58,Debit Card
PROD00006553,USER00006553,2023-06-24,2024-09-08,Electronics,54.93,4,Defective,442.0,56,Male,City12,Gift Card
PROD00006554,USER00006554,2023-01-14,2023-09-05,Toys,327.68,2,Defective,234.0,29,Female,City77,Credit Card
PROD00006562,USER00006562,2023-10-25,2023-12-31,Clothing,370.95,2,Wrong item,67.0,47,Male,City70,Credit Card
PROD00006563,USER00006563,2023-09-16,2024-04-12,Books,331.58,5,Not as described,209.0,47,Male,City48,Gift Card
PROD00006565,USER00006565,2024-05-25,2024-09-04,Toys,185.94,2,Wrong item,102.0,22,Female,City70,Debit Card
PROD00006567,USER00006567,2024-03-31,2024-04-19,Books,485.82,3,Not as described,19.0,28,Female,City51,Debit Card
PROD00006573,USER00006573,2023-02-14,2023-09-01,Toys,356.31,1,Wrong item,199.0,21,Female,City23,Debit Card
PROD00006575,USER00006575,2023-02-25,2023-08-20,Electronics,332.17,2,Not as described,176.0,51,Female,City46,PayPal
PROD00006577,USER00006577,2023-12-30,2024-05-15,Clothing,490.85,3,Wrong item,137.0,44,Male,City4,Credit Card
PROD00006578,USER00006578,2024-10-27,2024-11-19,Electronics,196.28,1,Changed mind,23.0,35,Female,City22,Debit Card
PROD00006586,USER00006586,2023-01-28,2023-12-29,Books,28.55,2,Wrong item,335.0,42,Male,City68,Credit Card
PROD00006588,USER00006588,2024-01-26,2024-02-22,Books,280.47,2,Changed mind,27.0,41,Male,City98,PayPal
PROD00006593,USER00006593,2023-11-18,2024-04-05,Books,200.66,5,Defective,139.0,40,Male,City85,Credit Card
PROD00006596,USER00006596,2023-10-29,2024-02-26,Books,251.4,4,Defective,120.0,24,Female,City86,Credit Card
PROD00006598,USER00006598,2023-11-04,2023-11-19,Books,113.66,1,Defective,15.0,47,Male,City97,Debit Card
PROD00006599,USER00006599,2023-04-04,2023-08-06,Electronics,39.22,2,Changed mind,124.0,35,Female,City68,Gift Card
PROD00006609,USER00006609,2023-03-09,2023-08-16,Books,252.87,1,Defective,160.0,45,Male,City90,Debit Card
PROD00006612,USER00006612,2023-05-28,2024-03-27,Toys,405.7,4,Not as described,304.0,47,Male,City82,PayPal
PROD00006615,USER00006615,2023-10-21,2023-10-23,Electronics,413.57,1,Defective,2.0,28,Female,City63,Gift Card
PROD00006616,USER00006616,2024-07-07,2024-09-24,Toys,389.73,3,Wrong item,79.0,32,Female,City99,Credit Card
PROD00006619,USER00006619,2024-06-28,2024-07-23,Books,51.54,2,Not as described,25.0,51,Female,City87,Debit Card
PROD00006621,USER00006621,2023-12-22,2024-04-25,Books,377.07,3,Defective,125.0,65,Female,City77,Debit Card
PROD00006630,USER00006630,2023-05-11,2024-09-05,Home,421.33,2,Not as described,483.0,43,Male,City51,Debit Card
PROD00006635,USER00006635,2023-04-02,2023-11-01,Home,58.48,3,Changed mind,213.0,55,Male,City4,PayPal
PROD00006637,USER00006637,2023-01-19,2023-11-11,Books,11.68,1,Changed mind,296.0,51,Male,City38,Gift Card
PROD00006638,USER00006638,2023-04-30,2024-11-09,Home,298.09,3,Wrong item,559.0,33,Female,City43,Gift Card
PROD00006640,USER00006640,2023-05-08,2024-07-04,Electronics,42.11,3,Not as described,423.0,53,Male,City89,Credit Card
PROD00006641,USER00006641,2023-04-13,2024-09-24,Clothing,30.59,1,Changed mind,530.0,61,Female,City83,Gift Card
PROD00006650,USER00006650,2023-04-26,2024-08-31,Clothing,421.61,1,Wrong item,493.0,29,Female,City10,Gift Card
PROD00006655,USER00006655,2023-01-24,2024-09-03,Books,276.59,1,Changed mind,588.0,34,Female,City45,PayPal
PROD00006657,USER00006657,2024-07-29,2024-10-18,Home,375.97,4,Not as described,81.0,61,Male,City82,Gift Card
PROD00006659,USER00006659,2023-07-07,2024-07-23,Home,416.37,4,Wrong item,382.0,23,Male,City82,Debit Card
PROD00006661,USER00006661,2023-05-28,2024-10-27,Books,420.08,5,Not as described,518.0,67,Female,City37,Debit Card
PROD00006665,USER00006665,2023-09-09,2024-12-19,Clothing,470.8,2,Defective,467.0,18,Male,City72,Gift Card
PROD00006667,USER00006667,2023-03-21,2023-03-22,Home,188.27,1,Defective,1.0,31,Male,City14,Credit Card
PROD00006671,USER00006671,2024-02-13,2024-09-01,Books,68.94,1,Defective,201.0,28,Female,City1,Credit Card
PROD00006675,USER00006675,2023-02-22,2023-12-03,Clothing,207.89,2,Defective,284.0,44,Female,City78,Credit Card
PROD00006677,USER00006677,2023-05-21,2023-07-28,Books,51.67,2,Wrong item,68.0,19,Female,City27,Debit Card
PROD00006681,USER00006681,2023-07-17,2023-12-20,Electronics,438.44,5,Not as described,156.0,49,Male,City51,Credit Card
PROD00006682,USER00006682,2023-03-07,2023-08-04,Home,478.61,3,Changed mind,150.0,56,Male,City26,PayPal
PROD00006691,USER00006691,2024-02-17,2024-07-14,Electronics,114.62,2,Changed mind,148.0,39,Male,City93,Credit Card
PROD00006692,USER00006692,2024-02-20,2024-02-20,Home,65.4,3,Wrong item,0.0,62,Male,City69,Gift Card
PROD00006696,USER00006696,2023-04-15,2024-02-13,Home,192.68,4,Wrong item,304.0,66,Male,City54,Debit Card
PROD00006697,USER00006697,2023-11-21,2024-03-13,Electronics,5.56,4,Wrong item,113.0,26,Male,City90,Gift Card
PROD00006698,USER00006698,2023-08-08,2023-11-17,Home,274.57,1,Defective,101.0,62,Male,City36,Debit Card
PROD00006701,USER00006701,2023-08-21,2024-10-18,Home,102.45,2,Changed mind,424.0,29,Female,City65,Credit Card
PROD00006702,USER00006702,2023-03-09,2023-05-11,Toys,366.53,4,Defective,63.0,66,Male,City16,Debit Card
PROD00006703,USER00006703,2023-05-08,2023-08-29,Books,286.83,3,Wrong item,113.0,58,Male,City84,PayPal
PROD00006704,USER00006704,2024-06-15,2024-11-07,Clothing,273.29,5,Wrong item,145.0,36,Male,City84,Gift Card
PROD00006712,USER00006712,2023-08-12,2024-04-23,Electronics,397.4,2,Wrong item,255.0,19,Male,City20,Credit Card
PROD00006715,USER00006715,2023-02-27,2023-06-20,Clothing,198.85,2,Defective,113.0,24,Female,City99,Credit Card
PROD00006721,USER00006721,2023-05-22,2024-12-05,Clothing,320.45,2,Not as described,563.0,57,Female,City46,Credit Card
PROD00006723,USER00006723,2023-10-01,2024-12-19,Toys,121.0,1,Changed mind,445.0,61,Female,City50,Credit Card
PROD00006726,USER00006726,2023-11-26,2024-08-07,Books,464.67,3,Changed mind,255.0,44,Female,City73,Credit Card
PROD00006736,USER00006736,2024-03-30,2024-12-16,Home,207.73,3,Wrong item,261.0,29,Female,City51,Gift Card
PROD00006745,USER00006745,2023-02-09,2023-08-22,Books,395.05,3,Defective,194.0,47,Female,City64,PayPal
PROD00006752,USER00006752,2024-05-12,2024-08-17,Home,455.37,4,Wrong item,97.0,55,Female,City72,Gift Card
PROD00006757,USER00006757,2023-06-23,2024-05-10,Books,410.53,1,Changed mind,322.0,67,Male,City28,Credit Card
PROD00006759,USER00006759,2023-02-04,2023-11-21,Clothing,375.6,1,Wrong item,290.0,55,Female,City68,Credit Card
PROD00006760,USER00006760,2023-09-12,2023-10-02,Clothing,174.55,4,Defective,20.0,52,Female,City96,Gift Card
PROD00006763,USER00006763,2024-09-09,2024-09-21,Electronics,388.38,1,Not as described,12.0,38,Female,City77,Debit Card
PROD00006768,USER00006768,2023-05-13,2024-06-06,Toys,400.46,3,Wrong item,390.0,64,Male,City93,Credit Card
PROD00006771,USER00006771,2024-01-01,2024-01-08,Toys,219.44,4,Defective,7.0,21,Female,City50,Credit Card
PROD00006778,USER00006778,2023-04-16,2024-07-04,Home,463.79,1,Not as described,445.0,64,Male,City29,PayPal
PROD00006779,USER00006779,2024-08-10,2024-11-26,Electronics,308.97,4,Defective,108.0,43,Male,City38,Credit Card
PROD00006784,USER00006784,2023-07-05,2023-12-18,Clothing,388.29,2,Changed mind,166.0,25,Male,City80,PayPal
PROD00006789,USER00006789,2023-10-01,2024-10-20,Toys,129.22,3,Defective,385.0,69,Female,City7,Credit Card
PROD00006792,USER00006792,2024-01-24,2024-09-02,Toys,288.25,3,Defective,222.0,46,Female,City39,Gift Card
PROD00006793,USER00006793,2023-10-17,2024-06-24,Electronics,221.69,1,Wrong item,251.0,38,Male,City86,Debit Card
PROD00006794,USER00006794,2023-07-12,2023-07-31,Home,169.91,2,Defective,19.0,48,Male,City3,Gift Card
PROD00006796,USER00006796,2023-06-06,2024-01-31,Home,59.23,5,Changed mind,239.0,19,Male,City9,Debit Card
PROD00006797,USER00006797,2024-04-26,2024-11-27,Clothing,80.1,4,Changed mind,215.0,23,Male,City8,Gift Card
PROD00006805,USER00006805,2023-03-26,2023-11-28,Books,472.55,4,Not as described,247.0,58,Female,City9,PayPal
PROD00006807,USER00006807,2023-02-10,2023-09-13,Clothing,423.16,5,Not as described,215.0,62,Female,City90,PayPal
PROD00006809,USER00006809,2023-02-26,2024-12-08,Books,123.87,3,Defective,651.0,35,Female,City2,PayPal
PROD00006819,USER00006819,2023-10-09,2024-09-01,Toys,277.92,5,Not as described,328.0,26,Male,City7,PayPal
PROD00006821,USER00006821,2023-06-15,2024-01-22,Home,5.9,2,Changed mind,221.0,26,Male,City10,Gift Card
PROD00006831,USER00006831,2023-04-15,2023-04-15,Books,81.21,4,Defective,0.0,41,Male,City78,PayPal
PROD00006833,USER00006833,2024-02-14,2024-03-01,Home,488.17,2,Changed mind,16.0,32,Male,City62,Gift Card
PROD00006835,USER00006835,2023-03-20,2023-08-15,Electronics,415.66,5,Defective,148.0,23,Female,City31,PayPal
PROD00006836,USER00006836,2023-07-21,2024-03-27,Books,267.85,5,Not as described,250.0,44,Female,City50,Credit Card
PROD00006840,USER00006840,2023-11-27,2024-11-17,Home,295.0,4,Wrong item,356.0,52,Female,City34,PayPal
PROD00006854,USER00006854,2023-04-27,2024-04-25,Home,81.87,2,Changed mind,364.0,50,Male,City74,Debit Card
PROD00006855,USER00006855,2023-10-03,2024-05-17,Toys,168.08,5,Changed mind,227.0,53,Male,City76,PayPal
PROD00006859,USER00006859,2023-07-02,2024-07-07,Books,450.1,1,Not as described,371.0,35,Female,City38,Credit Card
PROD00006868,USER00006868,2023-11-29,2024-03-23,Home,124.34,3,Wrong item,115.0,36,Female,City35,Credit Card
PROD00006871,USER00006871,2023-04-02,2024-12-19,Home,167.06,5,Defective,627.0,66,Male,City66,Gift Card
PROD00006880,USER00006880,2023-01-08,2024-03-24,Clothing,346.05,5,Changed mind,441.0,20,Female,City45,Gift Card
PROD00006883,USER00006883,2024-11-21,2024-11-26,Clothing,188.06,3,Changed mind,5.0,69,Male,City58,Debit Card
PROD00006885,USER00006885,2023-09-11,2024-02-24,Electronics,202.29,3,Defective,166.0,35,Female,City87,Credit Card
PROD00006887,USER00006887,2023-12-01,2024-07-05,Electronics,69.33,2,Not as described,217.0,40,Male,City49,Debit Card
PROD00006889,USER00006889,2023-11-09,2024-08-01,Home,412.21,2,Wrong item,266.0,58,Male,City98,Credit Card
PROD00006890,USER00006890,2023-06-27,2024-02-29,Toys,103.98,4,Defective,247.0,57,Female,City80,Gift Card
PROD00006891,USER00006891,2023-09-14,2024-01-17,Electronics,17.1,4,Wrong item,125.0,43,Female,City22,Credit Card
PROD00006894,USER00006894,2023-02-13,2023-11-16,Home,363.27,3,Defective,276.0,57,Female,City84,PayPal
PROD00006895,USER00006895,2023-11-26,2023-12-13,Clothing,224.79,3,Wrong item,17.0,56,Female,City75,Gift Card
PROD00006899,USER00006899,2023-12-22,2024-10-30,Toys,233.05,3,Wrong item,313.0,21,Female,City81,Gift Card
PROD00006903,USER00006903,2023-07-02,2023-11-13,Toys,358.78,2,Changed mind,134.0,31,Male,City73,PayPal
PROD00006904,USER00006904,2023-05-14,2024-01-21,Toys,38.85,1,Changed mind,252.0,43,Male,City62,Debit Card
PROD00006908,USER00006908,2023-07-09,2023-11-20,Books,450.23,5,Defective,134.0,22,Female,City77,Gift Card
PROD00006918,USER00006918,2024-08-27,2024-12-13,Home,208.01,5,Wrong item,108.0,40,Male,City85,Gift Card
PROD00006919,USER00006919,2023-12-09,2024-01-13,Electronics,484.07,2,Changed mind,35.0,35,Male,City73,Debit Card
PROD00006925,USER00006925,2024-03-13,2024-06-11,Toys,325.5,1,Not as described,90.0,22,Female,City11,PayPal
PROD00006926,USER00006926,2023-02-21,2023-11-22,Toys,419.75,5,Not as described,274.0,42,Female,City9,PayPal
PROD00006929,USER00006929,2024-01-16,2024-09-11,Books,6.75,4,Not as described,239.0,40,Male,City40,Debit Card
PROD00006930,USER00006930,2023-12-21,2024-07-20,Clothing,327.23,2,Defective,212.0,60,Male,City7,Credit Card
PROD00006936,USER00006936,2023-07-23,2024-02-27,Toys,479.36,5,Wrong item,219.0,70,Female,City51,Gift Card
PROD00006937,USER00006937,2024-05-11,2024-08-21,Clothing,124.54,5,Not as described,102.0,31,Female,City26,Gift Card
PROD00006938,USER00006938,2024-07-27,2024-09-03,Home,129.32,3,Not as described,38.0,42,Female,City35,Gift Card
PROD00006941,USER00006941,2023-01-16,2024-05-30,Books,435.03,5,Wrong item,500.0,38,Female,City15,Gift Card
PROD00006945,USER00006945,2024-05-04,2024-09-13,Home,214.8,1,Wrong item,132.0,29,Male,City64,PayPal
PROD00006950,USER00006950,2023-03-24,2024-10-04,Clothing,375.46,5,Not as described,560.0,32,Male,City28,Credit Card
PROD00006954,USER00006954,2023-08-12,2024-10-18,Home,289.25,1,Wrong item,433.0,25,Female,City53,Debit Card
PROD00006956,USER00006956,2023-04-03,2023-06-29,Home,217.81,5,Not as described,87.0,24,Female,City30,PayPal
PROD00006962,USER00006962,2023-04-25,2024-09-24,Books,438.44,3,Not as described,518.0,61,Female,City1,PayPal
PROD00006964,USER00006964,2024-02-25,2024-07-01,Toys,130.0,4,Defective,127.0,35,Male,City21,PayPal
PROD00006968,USER00006968,2023-12-18,2024-12-14,Electronics,45.84,4,Not as described,362.0,41,Female,City82,Gift Card
PROD00006972,USER00006972,2024-11-10,2024-11-19,Toys,406.83,5,Not as described,9.0,63,Male,City72,Credit Card
PROD00006984,USER00006984,2023-03-28,2024-12-14,Toys,121.02,3,Wrong item,627.0,35,Male,City28,Debit Card
PROD00006986,USER00006986,2023-10-29,2024-11-13,Clothing,44.19,1,Not as described,381.0,46,Female,City79,Credit Card
PROD00006995,USER00006995,2023-03-25,2024-11-26,Books,474.71,4,Changed mind,612.0,57,Female,City42,Credit Card
PROD00006999,USER00006999,2023-01-17,2024-07-03,Electronics,415.32,1,Changed mind,533.0,56,Male,City35,Debit Card
PROD00007000,USER00007000,2023-08-13,2024-05-23,Books,232.16,1,Wrong item,284.0,61,Female,City94,Debit Card
PROD00007002,USER00007002,2023-10-17,2024-07-03,Home,398.17,1,Not as described,260.0,59,Male,City31,Credit Card
PROD00007005,USER00007005,2023-01-14,2023-05-02,Clothing,32.39,1,Defective,108.0,28,Female,City9,Debit Card
PROD00007010,USER00007010,2023-06-11,2024-02-17,Books,256.14,5,Defective,251.0,24,Female,City33,Credit Card
PROD00007020,USER00007020,2024-02-08,2024-07-24,Electronics,67.57,5,Defective,167.0,23,Male,City76,Credit Card
PROD00007022,USER00007022,2023-08-18,2024-10-14,Electronics,306.7,4,Defective,423.0,48,Female,City57,Gift Card
PROD00007023,USER00007023,2023-01-18,2024-04-23,Home,422.68,2,Not as described,461.0,51,Male,City8,Credit Card
PROD00007026,USER00007026,2024-01-23,2024-10-08,Home,425.59,5,Not as described,259.0,21,Female,City5,Gift Card
PROD00007033,USER00007033,2023-06-10,2023-07-24,Clothing,387.67,4,Changed mind,44.0,39,Female,City66,Credit Card
PROD00007035,USER00007035,2023-06-15,2024-03-18,Toys,16.88,2,Not as described,277.0,38,Male,City40,Credit Card
PROD00007038,USER00007038,2023-02-04,2024-11-18,Toys,254.71,2,Defective,653.0,38,Female,City87,PayPal
PROD00007042,USER00007042,2023-10-26,2024-08-30,Electronics,481.94,4,Changed mind,309.0,60,Female,City80,Debit Card
PROD00007048,USER00007048,2023-02-15,2023-08-19,Toys,53.97,5,Changed mind,185.0,30,Male,City28,Credit Card
PROD00007051,USER00007051,2024-01-28,2024-09-22,Books,74.67,3,Wrong item,238.0,64,Male,City79,PayPal
PROD00007057,USER00007057,2023-05-19,2023-08-14,Electronics,412.73,2,Changed mind,87.0,69,Male,City50,PayPal
PROD00007061,USER00007061,2024-06-28,2024-12-29,Electronics,86.22,1,Defective,184.0,61,Female,City11,Credit Card
PROD00007062,USER00007062,2023-06-24,2024-02-26,Clothing,163.58,5,Defective,247.0,28,Male,City31,Gift Card
